scheme_code,scheme_name,isin_growth,isin_reinvestment,plan,aum,ter_pct,ter_date,nsdl_scheme_code
102676,NIPPON INDIA FLOATER FUND - DAILY IDCW REINVESTMENT Option,,INF204K01CI7,unspecified,2468000,,,
118654,NIPPON INDIA FLOATER FUND - DIRECT Plan - DAILY IDCW Option,,INF204K01D71,direct,2353000,,,
124590,NIPPON INDIA FLOATER FUND - DIRECT Plan - IDCW Option,INF204KA1DU8,INF204KA1DV6,direct,578000,,,
118655,NIPPON INDIA FLOATER FUND - DIRECT Plan - MONTHLY IDCW Option,INF204K01D89,INF204K01D97,direct,3537000,,,
118661,NIPPON INDIA FLOATER FUND - DIRECT Plan - QUARTERLY IDCW Option,INF204K01C98,INF204K01D06,direct,439000,,,
102673,Nippon India Floater Fund - Growth Plan-Growth Option,INF204K01CG1,,unspecified,6668288000,,,
124589,NIPPON INDIA FLOATER FUND - IDCW Option,INF204KA1DS2,INF204KA1DT0,unspecified,22870000,,,
102675,NIPPON INDIA FLOATER FUND - MONTHLY IDCW Option,INF204K01CH9,INF204K01CK3,unspecified,10538000,,,
112942,NIPPON INDIA FLOATER FUND - QUARTERLY IDCW Option,INF204K01HK2,INF204K01HL0,unspecified,4635000,,,
102677,NIPPON INDIA FLOATER FUND - WEEKLY IDCW Option,INF204K01OQ5,INF204K01CJ5,unspecified,13851000,,,
148550,SBI Floating Rate Debt Fund - Direct Plan - Growth,INF200KA1R64,,direct,2768941000,,,
148551,SBI Floating Rate DEBT Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1R72,INF200KA1R80,direct,3664000,,,
148549,SBI Floating Rate DEBT Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1R98,INF200KA1S06,direct,455000,,,
148543,SBI Floating Rate Debt Fund - Regular Plan - Growth,INF200KA1R15,,regular,4064203000,,,
148544,SBI Floating Rate DEBT Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1R23,INF200KA1R31,regular,4269000,,,
148546,SBI Floating Rate DEBT Fund - Regular Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1R49,INF200KA1R56,regular,891000,,,
149007,Tata Floating Rate Fund -Direct Plan-Growth,INF277KA1026,,direct,377692000,,,
149037,Tata Floating Rate Fund-Direct Plan-IDCW Monthly Dividend Reinvestment,,INF277KA1075,direct,760000,,,
149000,Tata Floating Rate Fund-Direct Plan-IDCW Monthly Payout,INF277KA1042,,direct,,,,
149033,Tata Floating Rate Fund-Direct Plan-IDCW Periodic Dividend Reinvestment,,INF277KA1067,direct,144000,,,
149002,Tata Floating Rate Fund-Direct Plan-IDCW Periodic Payout,INF277KA1034,,direct,,,,
149034,Tata Floating Rate Fund-Direct Plan-IDCW Quarterly Dividend Reinvestment,,INF277KA1083,direct,3110000,,,
149001,Tata Floating Rate Fund-Direct Plan-IDCW Quarterly Payout,INF277KA1059,,direct,,,,
149003,Tata Floating Rate Fund-Regular Plan-Growth,INF277KA1091,,regular,715349000,,,
149035,Tata Floating Rate Fund-Regular Plan-IDCW Monthly Dividend Reinvestment,,INF277KA1141,regular,715000,,,
149004,Tata Floating Rate Fund-Regular Plan-IDCW Monthly Payout,INF277KA1117,,regular,,,,
149036,Tata Floating Rate Fund-Regular Plan-IDCW Periodic Dividend Reinvestment,,INF277KA1133,regular,779000,,,
149006,Tata Floating Rate Fund-Regular Plan-IDCW Periodic Payout,INF277KA1109,,regular,,,,
149038,Tata Floating Rate Fund-Regular Plan-IDCW Quarterly Dividend Reinvestment,,INF277KA1158,regular,1606000,,,
149005,Tata Floating Rate Fund-Regular Plan-IDCW Quarterly Payout,INF277KA1125,,regular,,,,
145295,UTI - Floater Fund - Direct Plan - Growth Option,INF789F1ACX5,,direct,8444332000,,,
145287,UTI - Floater Fund - Regular Plan  - Growth Option,INF789F1ACO4,,regular,3153293000,,,
145293,UTI Floater Fund - Direct Plan - Annual IDCW,INF789F1ADA1,INF789F1ADB9,direct,321000,,,
145291,UTI Floater Fund - Direct Plan - Flexi IDCW,INF789F1ADE3,INF789F1ADF0,direct,499000,,,
145296,UTI Floater Fund - Direct Plan - Half-Yearly IDCW,INF789F1ADC7,INF789F1ADD5,direct,182000,,,
145290,UTI Floater Fund - Direct Plan - Quarterly IDCW,INF789F1ACY3,INF789F1ACZ0,direct,442000,,,
145289,UTI Floater Fund - Regular Plan - Annual IDCW,INF789F1ACR7,INF789F1ACS5,regular,4297000,,,
145292,UTI Floater Fund - Regular Plan - Flexi IDCW,INF789F1ACV9,INF789F1ACW7,regular,1080000,,,
145288,UTI Floater Fund - Regular Plan - Half-Yearly IDCW,INF789F1ACT3,INF789F1ACU1,regular,798000,,,
145294,UTI Floater Fund - Regular Plan - Quarterly IDCW,INF789F1ACP1,INF789F1ACQ9,regular,3768000,,,
119606,Aditya Birla Sun Life Govenment Securities Fund -DIRECT - Quarterly IDCW,INF209KA1LC4,INF209K01XR3,direct,13534000,,,
100057,Aditya Birla Sun Life Govenment Securities Fund -Regular - Quarterly IDCW,INF209K01AF6,INF209K01DP9,regular,29922000,,,
100058,Aditya Birla Sun Life Government Securities Fund  - Growth - Regular Plan,INF209K01AC3,INF209K01AD1,regular,3776928000,,,
119605,Aditya Birla Sun Life Government Securities Fund - Growth - Direct Plan,INF209K01XP7,,direct,10207105000,,,
128957,Axis Gilt Fund - Direct Plan - Bonus Option,INF846K01NJ0,,direct,,,,
120447,Axis Gilt Fund - Direct Plan - Growth Option,INF846K01DD4,,direct,3086093000,,,
120448,Axis Gilt Fund - Direct Plan - Half Yearly IDCW,INF846K01DF9,INF846K01DE2,direct,1735000,,,
120449,Axis Gilt Fund - Direct Plan - Regular IDCW,INF846K01DG7,INF846K01DH5,direct,434000,,,
116471,Axis Gilt Fund - Regular Plan - Growth Option,INF846K01AX8,,regular,1224850000,,,
116472,Axis Gilt Fund - Regular Plan - Half Yearly IDCW,INF846K01AZ3,INF846K01BB2,regular,446000,,,
116470,Axis Gilt Fund - Regular Plan - Regular IDCW,INF846K01CK1,INF846K01CL9,regular,2729000,,,
153206,Bajaj Finserv Gilt Fund - Direct - Growth,INF0QA701AP9,,direct,204772000,,,
153207,Bajaj Finserv Gilt Fund - Direct - IDCW,INF0QA701AQ7,INF0QA701AR5,direct,325000,,,
153211,Bajaj Finserv Gilt Fund - Regular - Growth,INF0QA701AM6,,regular,79079000,,,
153209,Bajaj Finserv Gilt Fund - Regular - IDCW,INF0QA701AN4,INF0QA701AO2,regular,1279000,,,
108557,Bandhan Gilt Fund - Regular Plan - Quarterly IDCW,INF194K01EH8,INF194K01EG0,regular,12832000,,,
118467,Bandhan Gilt Fund - Direct Plan - Annual IDCW,INF194K01Q78,INF194K01Q60,direct,3218000,,,
118464,Bandhan Gilt Fund - Direct Plan - Growth,INF194K01Q29,,direct,11508077000,,,
118465,Bandhan Gilt Fund - Direct Plan - Half Yearly IDCW,INF194K01Q45,INF194K01Q37,direct,197000,,,
118463,Bandhan Gilt Fund - Direct Plan - IDCW,INF194K01R36,INF194K01R28,direct,791000,,,
131394,Bandhan Gilt Fund - Direct Plan - Periodic IDCW,INF194KA1RZ9,INF194KA1SA0,direct,893000,,,
118466,Bandhan Gilt Fund - Direct Plan - Quarterly IDCW,INF194K01R02,INF194K01Q94,direct,2159000,,,
111525,Bandhan Gilt Fund - Regular Plan - Growth,INF194K01DZ2,,regular,8164279000,,,
111527,Bandhan Gilt Fund - Regular Plan - IDCW,INF194K01EK2,INF194K01EJ4,regular,9630000,,,
131395,Bandhan Gilt Fund - Regular Plan B - Periodic IDCW,INF194KA1RW6,INF194KA1RX4,regular,3933000,,,
108559,Bandhan Gilt Fund - Regular Plan - Annual IDCW,INF194K01EE5,INF194K01ED7,regular,2610000,,,
108558,Bandhan Gilt Fund - Regular - Plan B - Half Yearly IDCW,INF194K01EB1,INF194K01EA3,regular,1179000,,,
119341,Baroda BNP Paribas GILT FUND - Direct Plan - Growth Option,INF955L01AD7,,direct,5451788000,,,
119340,Baroda BNP Paribas GILT FUND - Direct Plan - IDCW Option,INF955L01AB1,INF955L01AC9,direct,67000,,,
101187,Baroda BNP Paribas GILT FUND - Regular Plan - Growth Option,INF955L01450,,regular,1700186000,,,
101188,Baroda BNP Paribas GILT FUND - Regular Plan - IDCW Option,INF955L01435,INF955L01443,regular,4200000,,,
118299,CANARA ROBECO GILT FUND - DIRECT PLAN - GROWTH OPTION,INF760K01FC4,,direct,667496000,,,
118298,CANARA ROBECO GILT FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),INF760K01FA8,INF760K01FB6,direct,1288000,,,
100597,CANARA ROBECO GILT FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AE1,,regular,564753000,,,
100596,CANARA ROBECO GILT FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),INF760K01AB7,INF760K01AC5,regular,19861000,,,
119099,DSP Gilt Fund - Direct Plan - Growth,INF740K01NF3,,direct,10432181000,,,
119101,DSP Gilt Fund - Direct Plan - IDCW,INF740K01NG1,INF740K01NI7,direct,5968000,,,
119100,DSP Gilt Fund - Direct Plan - IDCW - Monthly,INF740K01NE6,INF740K01NH9,direct,3603000,,,
100084,DSP Gilt Fund - Regular Plan - Growth,INF740K01615,,regular,2192206000,,,
100085,DSP Gilt Fund - Regular Plan - IDCW,INF740K01607,INF740K01AD5,regular,8317000,,,
100086,DSP Gilt Fund - Regular Plan - IDCW - Monthly,INF740K01623,INF740K01AE3,regular,1049000,,,
140309,Edelweiss Government Securities Fund - Direct Plan - Annual Dividend Option,INF843K01HB6,INF843K01HA8,direct,13000,,,
140298,Edelweiss Government Securities Fund - Direct Plan - Growth Option,INF843K01GS2,,direct,612521000,,,
140302,Edelweiss Government Securities Fund - Direct Plan - IDCW Option,INF843K01GU8,INF843K01GV6,direct,2179000,,,
140306,Edelweiss Government Securities Fund - Direct Plan Fortnightly - IDCW Option,INF843K01GX2,,direct,31000,,,
140308,Edelweiss Government Securities Fund - Direct Plan Monthly - IDCW Option,INF843K01GZ7,INF843K01GY0,direct,1375000,,,
140304,Edelweiss Government Securities Fund - Direct Plan weekly - IDCW Option,INF843K01GW4,,direct,92000,,,
140310,Edelweiss Government Securities Fund - Regular Plan - Annual - IDCW Option,INF843K01HL5,INF843K01HK7,regular,2441000,,,
140297,Edelweiss Government Securities Fund - Regular Plan - Growth Option,INF843K01HC4,,regular,710520000,,,
140301,Edelweiss Government Securities Fund - Regular Plan - IDCW Option,INF843K01HE0,INF843K01HF7,regular,6003000,,,
140305,Edelweiss Government Securities Fund - Regular Plan Fortnightly - IDCW Option,INF843K01HH3,,regular,44000,,,
140307,Edelweiss Government Securities Fund - Regular Plan Monthly - IDCW Option,INF843K01HJ9,INF843K01HI1,regular,638000,,,
140303,Edelweiss Government Securities Fund - Regular Plan Weekly - IDCW Option,INF843K01HG5,,regular,231000,,,
118498,Franklin India Government Securities Fund - Direct - Growth,INF090I01HS2,,direct,402039000,,,
118497,Franklin India Government Securities Fund - Direct - IDCW,INF090I01HQ6,INF090I01HR4,direct,3632000,,,
100493,Franklin India Government Securities Fund - Growth,INF090I01CU9,,unspecified,1137993000,,,
100494,Franklin India Government Securities Fund - IDCW,INF090I01CS3,INF090I01CT1,unspecified,26372000,,,
153477,Groww Gilt Fund - Direct - Growth,INF666M01KK2,,direct,269291000,,,
153502,Groww Gilt Fund - Direct - IDCW,INF666M01KL0,INF666M01KM8,direct,22000,,,
153503,Groww Gilt Fund - Regular - Growth,INF666M01KN6,,regular,79960000,,,
153504,Groww Gilt Fund - Regular - IDCW,INF666M01KO4,INF666M01KP1,regular,287000,,,
119116,HDFC Gilt Fund - Growth Option - Direct Plan,INF179K01VS0,,direct,13752025000,,,
101083,HDFC Gilt Fund - Growth Plan,INF179K01756,,unspecified,8003390000,,,
119115,HDFC Gilt Fund - IDCW Option - Direct Plan,INF179K01VR2,INF179K01VT8,direct,21293000,,,
101084,HDFC Gilt Fund - IDCW Plan,INF179K01772,INF179K01764,unspecified,52759000,,,
151014,HSBC Gilt Fund - Direct Growth,INF917K01FI7,,direct,321499000,0.5,2026-08-02,LTMF/O/D/GIL/00/03/0004
151015,HSBC Gilt Fund - Direct Quarterly IDCW,INF917K01FK3,INF917K01FJ5,direct,3157000,0.5,2026-08-02,LTMF/O/D/GIL/00/03/0004
151013,HSBC Gilt Fund - Regular Growth,INF917K01BP1,,regular,1421432000,1.6,2026-08-02,LTMF/O/D/GIL/00/03/0004
151012,HSBC Gilt Fund - Regular Quarterly IDCW,INF917K01BN6,INF917K01BO4,regular,5903000,1.6,2026-08-02,LTMF/O/D/GIL/00/03/0004
130903,ICICI Prudential Gilt Fund - Bonus,INF109KA1H10,,unspecified,,,,
120590,ICICI Prudential Gilt Fund - Direct Plan - Growth,INF109K018C5,,direct,67972434000,,,
120589,ICICI Prudential Gilt Fund - Direct Plan - IDCW,INF109K016C9,INF109K017C7,direct,52080000,,,
130955,ICICI Prudential Gilt Fund - Direct Plan Bonus,INF109KA1H02,,direct,,,,
100369,ICICI Prudential Gilt Fund - Growth,INF109K01JR4,,unspecified,20504765000,,,
100368,ICICI Prudential Gilt Fund - IDCW,INF109K01JQ6,INF109K01JP8,unspecified,53858000,,,
130902,ICICI Prudential Short Term Gilt Fund - Bonus,INF109KA1I68,,unspecified,,,,
120607,ICICI Prudential Short Term Gilt Fund - Direct Plan -  Dividend,INF109K012D6,INF109K013D4,direct,,,,
120608,ICICI Prudential Short Term Gilt Fund - Direct Plan -  Growth,INF109K014D2,,direct,,,,
120609,ICICI Prudential Short Term Gilt Fund - Direct Plan -  Half Yearly Dividend,INF109K015D9,INF109K016D7,direct,,,,
130956,ICICI Prudential Short Term Gilt Fund - Direct Plan Bonus,INF109KA1I50,,direct,,,,
100370,ICICI Prudential Short Term Gilt Fund - Dividend,INF109K01JW4,INF109K01JV6,unspecified,,,,
100371,ICICI Prudential Short Term Gilt Fund - Growth,INF109K01JX2,,unspecified,,,,
100372,ICICI Prudential Short Term Gilt Fund - Half Yearly Dividend,INF109K01JZ7,INF109K01JY0,unspecified,,,,
100281,Kotak Gilt-Investment  Provident Fund and Trust-Growth,INF174K01FL9,,unspecified,279008000,,,
119757,Kotak Gilt-Investment  Provident Fund and Trust-Growth - Direct,INF174K01KM7,,direct,117099000,,,
100280,Kotak Gilt-Investment  Provident Fund and Trust-Payout of Income Distribution cum capital withdrawal option,INF174K01FM7,,unspecified,3125000,,,
100265,Kotak Gilt-Investment Regular-Growth,INF174K01FI5,,regular,7556212000,,,
119759,Kotak Gilt-Investment Regular-Growth - Direct,INF174K01KE4,,direct,15484785000,,,
100264,Kotak Gilt-Investment Regular-Payout of Income Distribution cum capital withdrawal option,INF174K01FK1,INF174K01FJ3,regular,17725000,,,
119758,Kotak Gilt-Investment Regular-Payout of Income Distribution cum capital withdrawal option - Direct,INF174K01KF1,,direct,27190000,,,
120282,LIC MF Gilt Fund-Direct Plan-Growth,INF767K01EZ3,,direct,167930000,0.69,2026-08-02,LICM/O/D/GIL/99/09/0007
120283,LIC MF Gilt Fund-Direct Plan-IDCW,INF767K01EY6,INF767K01FA3,direct,653000,0.69,2026-08-02,LICM/O/D/GIL/99/09/0007
100319,LIC MF Gilt Fund-PF Plan-Growth,INF767K01733,,unspecified,59239000,,,
100318,LIC MF Gilt Fund-PF Plan-IDCW,INF767K01717,INF767K01725,unspecified,7393000,,,
100317,LIC MF Gilt Fund-Regular Plan-Growth,INF767K01709,,regular,196260000,1.09,2026-08-02,LICM/O/D/GIL/99/09/0007
100316,LIC MF Gilt Fund-Regular Plan-IDCW,INF767K01683,INF767K01691,regular,16930000,1.09,2026-08-02,LICM/O/D/GIL/99/09/0007
118670,NIPPON INDIA GILT  FUND - Direct Plan - MONTHLY IDCW Option,INF204K01XQ6,INF204K01XR4,direct,357490000,,,
118669,Nippon India Gilt  Fund - Direct Plan - P F Option - Automatic Capital Appreciation Payout Option,INF204K01E70,,direct,14762000,,,
118673,Nippon India Gilt  Fund - Direct Plan - P F Option - Defined Maturity Date Option,INF204K01E88,,direct,110892000,,,
118672,Nippon India Gilt  Fund - Direct Plan Growth Plan - Growth Option,INF204K01XP8,,direct,10886199000,,,
109717,Nippon India Gilt  Fund - Institutional Plan-Growth Plan -Growth Option,INF204K01BX8,,unspecified,34374000,,,
109723,NIPPON INDIA GILT  FUND - MONTHLY IDCW Option,INF204K01BV2,INF204K01BW0,unspecified,37328000,,,
109720,Nippon India Gilt  Fund -Growth Plan - Growth Option,INF204K01BU4,,unspecified,4939576000,,,
109716,Nippon India Gilt  Fund -P F Option-Automatic Annual Reinvest Option,INF204K01CA4,,unspecified,950000,,,
109721,Nippon India Gilt  Fund -P F Option-Defined Maturity Date Option,INF204K01CB2,,unspecified,21710000,,,
133265,Nippon India Gilt  Fund- Direct Plan- Growth Plan- Bonus Option,INF204KA1YV2,,direct,363000,,,
133264,Nippon India Gilt  Fund- Growth Plan- Bonus Option,INF204KA1YU4,,unspecified,,,,
109718,Nippon India Gilt  Fund-Institutional Plan-P F Option-Automatic Capital Appreciation Payout Option,INF204K01CD8,,unspecified,,,,
109724,Nippon India Gilt  Fund-P F Option-Automatic Capital Appreciation Payout Option,INF204K01CC0,,unspecified,9671000,,,
118674,Nippon India Gilt Fund - Direct Plan - P F Option - Automatic Annual Reinvest Option,,INF204K01E62,direct,66348000,,,
138471,PGIM India Gilt Fund - Bonus,INF223J01AR4,,unspecified,,1.41,2026-08-02,PGIM/O/D/GIL/08/09/0010
138472,PGIM India Gilt Fund - Direct Plan - Growth,INF223J01ND7,,direct,792945000,0.52,2026-08-02,PGIM/O/D/GIL/08/09/0010
138476,PGIM India Gilt Fund - Direct Plan - Half Yearly Bonus,INF223J01VM1,,direct,,0.52,2026-08-02,PGIM/O/D/GIL/08/09/0010
138474,PGIM India Gilt Fund - Direct Plan - Quarterly Dividend,INF223J01NB1,,direct,21000,0.52,2026-08-02,PGIM/O/D/GIL/08/09/0010
138470,PGIM India Gilt Fund - Growth,INF223J01AQ6,,unspecified,140362000,1.41,2026-08-02,PGIM/O/D/GIL/08/09/0010
138475,PGIM India Gilt Fund - Half Yearly Bonus,INF223J01VL3,,unspecified,,1.41,2026-08-02,PGIM/O/D/GIL/08/09/0010
138467,PGIM India Gilt Fund - Quarterly Dividend,INF223J01AO1,INF223J01AP8,unspecified,868000,1.41,2026-08-02,PGIM/O/D/GIL/08/09/0010
151228,quant Gilt Fund - Growth Option - Direct Plan,INF966L01BF7,,direct,408233000,0.43,2026-08-02,QNTM/O/D/GIL/22/11/0017
151230,quant Gilt Fund - Growth Option - Regular Plan,INF966L01BI1,,regular,427610000,1.59,2026-08-02,QNTM/O/D/GIL/22/11/0017
151229,quant Gilt Fund - IDCW Option - Direct Plan,INF966L01BG5,INF966L01BH3,direct,1040000,0.43,2026-08-02,QNTM/O/D/GIL/22/11/0017
151231,quant Gilt Fund - IDCW Option - Regular Plan,INF966L01BJ9,INF966L01BK7,regular,148000,1.59,2026-08-02,QNTM/O/D/GIL/22/11/0017
101934,SBI GILT FUND -  GROWTH - PF (Fixed Period - 3 Yrs) Option,INF200K01AH1,,unspecified,1387000,,,
101932,SBI GILT FUND -  GROWTH - PF (Regular) Option,INF200K01AK5,,regular,210000,,,
119707,SBI GILT FUND - DIRECT PLAN - GROWTH,INF200K01SH3,,direct,63675699000,,,
119706,SBI Gilt Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200K01SF7,INF200K01SG5,direct,101500000,,,
101950,SBI Gilt Fund - Income Distribution cum Capital Withdrawal Option (IDCW) - PF (Fixed Period - 1 Yr),INF200K01AC2,INF200K01AD0,unspecified,52000,,,
101951,SBI Gilt Fund - Income Distribution cum Capital Withdrawal Option (IDCW) - PF (Fixed Period - 2 Yrs),INF200K01AF5,INF200K01AG3,unspecified,2097000,,,
101952,SBI Gilt Fund - Income Distribution cum Capital Withdrawal Option (IDCW) - PF (Fixed Period - 3 Yrs),INF200K01AI9,INF200K01AJ7,unspecified,5975000,,,
101001,SBI GILT FUND - REGULAR PLAN - GROWTH,INF200K01982,,regular,23781067000,,,
100999,SBI Gilt Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200K01990,INF200K01AA6,regular,1674257000,,,
102046,Tata Gilt Retirement Plan (28/2/25) - Payout of IDCW Option,,,unspecified,,,,
101945,Tata Gilt Retirement Plan- 28/2/25 Growth Option,,,unspecified,,,,
119954,Tata Gilt Securities Fund - Direct Plan - Payout of IDCW Option,INF277K01OV1,INF277K01OW9,direct,4560000,,,
101049,Tata Gilt Securities Fund - Regular Plan - Payout of IDCW Option,INF277K01DN1,INF277K01535,regular,38308000,,,
101042,Tata Gilt Securities Fund -Regular Plan- Growth Option,INF277K01519,,regular,4268394000,,,
119953,Tata Gilt Securities Fund- Direct Plan - Growth Option,INF277K01OX7,,direct,5751355000,,,
150408,Union Gilt Fund - Direct Plan - Annual IDCW Option,INF582M01IA6,INF582M01IB4,direct,10000,0.65,2026-08-02,UNIN/O/D/GIL/22/01/0019
150407,Union Gilt Fund - Direct Plan - Growth Option,INF582M01HW2,,direct,267861000,0.65,2026-08-02,UNIN/O/D/GIL/22/01/0019
150456,Union Gilt Fund - Direct Plan - Half-yearly IDCW Option,INF582M01HX0,INF582M01HY8,direct,16000,0.65,2026-08-02,UNIN/O/D/GIL/22/01/0019
150406,Union Gilt Fund - Regular Plan - Annual IDCW Option,INF582M01IH1,INF582M01II9,regular,69000,1.08,2026-08-02,UNIN/O/D/GIL/22/01/0019
150405,Union Gilt Fund - Regular Plan - Growth Option,INF582M01ID0,,regular,621665000,1.08,2026-08-02,UNIN/O/D/GIL/22/01/0019
150457,Union Gilt Fund - Regular Plan - Half-yearly IDCW Option,INF582M01IE8,INF582M01IF5,regular,25000,1.08,2026-08-02,UNIN/O/D/GIL/22/01/0019
120792,UTI - GILT FUND - Direct Plan - Growth Option,INF789F01TL5,,direct,3459631000,,,
102512,UTI - GILT FUND - Discontinued PF Plan - Growth Option,INF789F01PT6,,unspecified,122922000,,,
102514,UTI - GILT FUND - Discontinued PF Plan Prescribed Date Auto Redemption Option,INF789F01PU4,,unspecified,759000,,,
102510,UTI - GILT FUND - Regular Plan - Growth Option,INF789F01661,,regular,1541115000,,,
102511,UTI - GILT FUND -Discontinued PF Plan -Dividend Option,INF789F01PR0,INF789F01PS8,unspecified,17298000,,,
120791,UTI Gilt Fund - Direct Plan - IDCW,INF789F01TJ9,INF789F01TK7,direct,6027000,,,
